ip.len,ip.flags.df,ip.flags.mf,tcp.port,tcp.window_size,tcp.ack_raw,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size.1,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,udp.length,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,gtp.ext_hdr,gtp.ext_hdr.length,gtp.ext_hdr.pdu_ses_con.pdu_type,gtp.ext_hdr.pdu_ses_con.qos_flow_id,gtp.ext_hdr.pdu_ses_cont.ppp,gtp.ext_hdr.pdu_ses_cont.rqi,gtp.flags,gtp.flags.e,gtp.flags.payload,gtp.flags.pn,gtp.flags.reserved,gtp.flags.s,gtp.flags.version,gtp.length,gtp.message,gtp.teid,label
155,1,0,47220.0,0.0,907171080.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,670.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,1128.017894,0.0,0.044778,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8182,8,0.170008,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,1598.347629,8.2e-05,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
155,1,0,37392.0,0.0,1724036545.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,300.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,502.640652,0.000276,0.045832,0.000276,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
307,1,0,80.0,0.0,1266782106.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,655.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,1102.445389,0.004611,0.093173,0.004611,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
84,1,0,80.0,0.0,1784469856.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,477.0,0.0,16,0.0431,0.0,0.0,0.0,2152,64,800.058314,0.0431,0.141799,0.0431,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7708,8,0.153111,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2695876797.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,824.0,0.0,18,0.043753,0.0,0.0,0.0,2152,76,1389.450816,0.043753,0.043753,0.043753,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
104,1,0,80.0,0.0,2818185370.0,0.0,0.0,0.0,64,17,65160.0,1.0,0.0,0.0,54.0,0.0,18,0.045249,0.0,0.0,0.0,2152,84,93.568295,0.045249,0.045249,0.045249,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
372,1,0,80.0,0.0,3097227701.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,276.0,299.0,0.0,24,0.0,0.0,0.0,0.0,2152,352,501.182841,0.001759,0.287702,0.001759,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,336,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2588,8,0.046268,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4946,8,0.118051,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,80.0,0.0,3674319757.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,600.0,0.0,16,0.04346,0.0,0.0,0.0,2152,64,1010.159923,0.04346,0.089032,0.04346,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1532.130367,0.258275,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,1435.53488,1e-06,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1323.769981,0.348546,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,890.274788,3.065963,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2715,8,0.050684,0.000124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,447.068567,0.014179,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8136,8,0.167097,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,43052.0,0.0,1879482394.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,13.0,0.0,16,0.001454,0.0,0.0,0.0,2152,76,24.150436,0.001454,0.01569,0.001454,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
96,1,0,41846.0,0.0,1101021357.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,588.0,0.0,16,0.001996,0.0,0.0,0.0,2152,76,992.247187,0.001996,0.063345,0.001996,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
84,1,0,59814.0,0.0,4292825884.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,858.0,0.0,16,0.001524,0.0,0.0,0.0,2152,64,1445.959499,0.001524,0.13984,0.001524,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1613.603964,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
131,1,0,36198.0,0.0,3878513419.0,0.0,0.0,0.0,64,17,502.0,32.0,1.0,35.0,62.0,0.0,24,0.0,0.0,0.0,0.0,2152,111,105.607346,0.000254,0.00168,0.000254,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,95,255,138,0
307,1,0,80.0,0.0,4184355245.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,930.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,1568.959595,0.004184,0.093376,0.004184,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
96,1,0,38958.0,0.0,3880707937.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,772.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1302.773677,0.000203,0.290331,0.000203,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1494.153172,2.047929,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7937,8,0.164875,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6342,8,0.137052,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,80.0,0.0,4070104417.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,359.0,0.0,18,0.013996,0.0,0.0,0.0,2152,84,605.033446,0.013996,0.013996,0.013996,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,80.0,0.0,1144936337.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,270.0,0.0,17,0.142631,0.0,0.0,0.0,2152,76,453.08855,0.142631,0.433701,0.142631,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2520,8,0.045219,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1,0,80.0,0.0,414512355.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,223.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,384.826351,0.00556,0.093617,0.00556,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
84,1,0,80.0,0.0,3975050768.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,290.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,487.360951,0.000116,0.13901,0.000116,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,52214.0,0.0,1004021151.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,174.0,0.0,16,0.001771,0.0,0.0,0.0,2152,76,298.712123,0.001771,0.336809,0.001771,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
307,1,0,80.0,0.0,1097002420.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,403.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,676.978994,0.005442,0.095297,0.005442,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
104,1,0,80.0,0.0,3706760690.0,0.0,0.0,0.0,64,17,28960.0,1.0,0.0,0.0,404.0,0.0,18,0.190038,0.0,0.0,0.0,2152,84,677.827765,0.190038,0.190038,0.190038,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1195.966947,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2813,8,0.05413,0.000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,50386.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,27.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,48.653637,0.002605,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,146,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,353.972001,0.002223,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
84,1,0,33392.0,0.0,150226265.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,699.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1179.331529,0.0,0.09574,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
84,1,0,43482.0,0.0,1899623773.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,717.0,0.0,16,0.001741,0.0,0.0,0.0,2152,64,1210.0508,0.001741,0.04582,0.001741,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,51152.0,0.0,1567474336.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,666.0,0.0,16,0.001295,0.0,0.0,0.0,2152,76,1121.726638,0.001295,0.293864,0.001295,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,36412.0,0.0,2067445636.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,879.0,0.0,16,0.001431,0.0,0.0,0.0,2152,64,1481.801909,0.001431,0.100566,0.001431,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1229,8,0.007706,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,43604.0,0.0,3920745399.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,111.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,189.368619,0.0,0.377492,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,610.110441,0.002009,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3259,8,0.077232,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4989,8,0.118686,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,1,0,59142.0,0.0,2787541849.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,73.0,417.0,0.0,24,0.0,0.0,0.0,1.0,2152,149,699.302661,0.0,0.190415,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,133,255,146,0
96,1,0,44678.0,0.0,1452870827.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,555.0,0.0,16,0.00159,0.0,0.0,0.0,2152,76,934.985556,0.00159,0.314296,0.00159,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,5894,8,0.122857,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,388436095.0,0.0,0.0,0.0,64,17,65536.0,76.0,529.0,0.0,131.0,0.0,17,0.014532,0.0,0.0,0.0,2152,76,223.788864,0.014532,0.336571,0.014532,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
104,1,0,80.0,0.0,1852709507.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,996.0,0.0,18,0.01521,0.0,0.0,0.0,2152,84,1679.877802,0.01521,0.01521,0.01521,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4074,8,0.091795,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3970,8,0.085538,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,5983,8,0.125589,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1478.175841,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
96,1,0,80.0,0.0,2420374288.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,0.0,0.0,17,0.186829,0.0,0.0,0.0,2152,76,0.631528,0.186829,0.613041,0.186829,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6257,8,0.131871,1.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,45688.0,0.0,2180615849.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,881.0,0.0,16,0.002098,0.0,0.0,0.0,2152,76,1486.39297,0.002098,0.074815,0.002098,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
181,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,161,15.669234,0.004142,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,145,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2528,8,0.045331,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4942,8,0.118016,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,55960.0,0.0,1844841680.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,866.0,0.0,16,0.001593,0.0,0.0,0.0,2152,76,1460.915769,0.001593,0.058495,0.001593,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
96,1,0,80.0,0.0,3738779065.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,0.0,701.0,0.0,16,0.014471,0.0,0.0,0.0,2152,76,1180.763556,0.014471,0.030596,0.014471,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,1695.140821,0.001178,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7715,8,0.153948,5.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6116,8,0.126978,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1404.792006,0.003112,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
104,1,0,32920.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,261.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,436.884528,0.001779,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8577,8,0.184399,0.000355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4134,8,0.095713,0.000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,191.330538,0.000617,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4276,8,0.105616,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3157,8,0.076352,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,57338.0,0.0,3519770876.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,987.0,0.0,16,0.00167,0.0,0.0,0.0,2152,76,1664.655516,0.00167,0.145757,0.00167,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
170,1,0,59560.0,0.0,3452408532.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,74.0,276.0,0.0,24,0.0,0.0,0.0,1.0,2152,150,462.474313,0.000207,0.016178,0.000207,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,134,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1221,8,0.007639,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,47332.0,0.0,772380103.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,71.0,0.0,16,0.001393,0.0,0.0,0.0,2152,76,120.821162,0.001393,0.335954,0.001393,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
84,1,0,80.0,0.0,2682639520.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,806.0,0.0,16,0.044637,0.0,0.0,0.0,2152,64,1358.789726,0.044637,0.140803,0.044637,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1175.624776,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
84,1,0,80.0,0.0,4090152370.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,306.0,0.0,16,0.04389,0.0,0.0,0.0,2152,64,512.984021,0.04389,0.140056,0.04389,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
104,1,0,80.0,0.0,1792240092.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,13.0,0.0,18,0.014236,0.0,0.0,0.0,2152,84,24.148982,0.014236,0.014236,0.014236,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,212.743556,0.016101,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,702.496395,1e-06,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
104,1,0,52474.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,609.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1025.561364,0.001583,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,146,0
96,1,0,44016.0,0.0,2414822743.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,663.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1116.404011,0.001406,0.294576,0.001406,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,742.564653,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
624,1,0,80.0,0.0,213889792.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,528.0,647.0,0.0,24,0.0,0.0,0.0,0.0,2152,604,1089.040214,0.027389,0.059246,0.027389,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,588,255,1,0
104,1,0,80.0,0.0,1825569830.0,0.0,0.0,0.0,64,17,28960.0,1.0,0.0,0.0,984.0,0.0,18,0.142754,0.0,0.0,0.0,2152,84,1659.33324,0.142754,0.142754,0.142754,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,80.0,0.0,1555014758.0,0.0,0.0,0.0,64,17,65536.0,76.0,529.0,0.0,168.0,0.0,17,0.014454,0.0,0.0,0.0,2152,76,288.008264,0.014454,0.3359,0.014454,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
84,1,0,59798.0,0.0,284039354.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,855.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1440.7857,0.00039,0.096812,0.00039,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4124,8,0.095067,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,247,1355.724982,0.0001,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,231,255,1,0
96,1,0,80.0,0.0,1792240166.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,0.0,13.0,0.0,16,0.015064,0.0,0.0,0.0,2152,76,24.1655,0.015064,0.030754,0.015064,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
104,1,0,80.0,0.0,307824808.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,276.0,0.0,18,0.014526,0.0,0.0,0.0,2152,84,462.472661,0.014526,0.014526,0.014526,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,37010.0,0.0,215794346.0,0.0,0.0,0.0,64,17,64128.0,278.0,75.0,0.0,445.0,0.0,16,0.001575,0.0,0.0,0.0,2152,76,747.753781,0.001575,0.446101,0.001575,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1328.415698,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
104,1,0,49702.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,199.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,343.723238,0.003439,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
96,1,0,57826.0,0.0,444214605.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,131.0,0.0,16,0.001866,0.0,0.0,0.0,2152,76,223.46867,0.001866,0.016377,0.001866,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1926,8,0.036175,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
